job,design,variant,half,arm,seed,seed_set,status,averaging_unit,n_units,n_rows,stratum,metric,aggregation,role,value,note,threshold_setting,cluster_unit_registered,scoring_filter,pair_subset,yardstick_reading
V5PAIR__primary,V5-PAIR,primary,confirmation,B4,,deterministic,exploratory,extractant_system_key+state_a+state_b,116,3060,all,direction_accuracy_abs_ge_0.3,unit_macro,side,0.553169,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B4
V5PAIR__primary,V5-PAIR,primary,confirmation,B4,,deterministic,exploratory,row_pair,1678,3060,all,logsf_mae,pair_pooled,side,0.95212,n_pairs=1678,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B4
V5PAIR__primary,V5-PAIR,primary,confirmation,B4,,deterministic,exploratory,row_pair,621,3060,all,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.546699,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B4
V5PAIR__primary,V5-PAIR,primary,confirmation,B4,,deterministic,exploratory,extractant_system_key,5,3060,all,logsf_mae,system_macro,side,0.811864,n_pairs=1678,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B4
V5PAIR__primary,V5-PAIR,primary,confirmation,B4,,deterministic,exploratory,extractant_system_key,5,3060,all,direction_accuracy_abs_ge_0.3,system_macro,side,0.572209,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B4
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key+state_a+state_b,309,13063,all,logsf_mae,unit_macro,primary,0.725321,n_pairs=9802,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key+state_a+state_b,280,13063,all,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.719549,n_pairs=6679; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,row_pair,9802,13063,all,logsf_mae,pair_pooled,side,0.762339,n_pairs=9802,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,row_pair,6679,13063,all,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.808953,n_pairs=6679; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key,16,13063,all,logsf_mae,system_macro,side,0.695183,n_pairs=9802,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key,14,13063,all,direction_accuracy_abs_ge_0.3,system_macro,side,0.585052,n_pairs=6679; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key+state_a+state_b,19,413,category_class=An-An,logsf_mae,unit_macro,primary,1.11835,n_pairs=317,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key+state_a+state_b,16,413,category_class=An-An,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.453869,n_pairs=216; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,row_pair,317,413,category_class=An-An,logsf_mae,pair_pooled,side,0.897915,n_pairs=317,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,row_pair,216,413,category_class=An-An,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.409722,n_pairs=216; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key,9,413,category_class=An-An,logsf_mae,system_macro,side,0.793555,n_pairs=317,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key,7,413,category_class=An-An,direction_accuracy_abs_ge_0.3,system_macro,side,0.440865,n_pairs=216; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key+state_a+state_b,17,647,category_class=An-Ln,logsf_mae,unit_macro,primary,0.966494,n_pairs=345,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key+state_a+state_b,17,647,category_class=An-Ln,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.612636,n_pairs=280; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,row_pair,345,647,category_class=An-Ln,logsf_mae,pair_pooled,side,0.961262,n_pairs=345,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,row_pair,280,647,category_class=An-Ln,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.557143,n_pairs=280; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key,6,647,category_class=An-Ln,logsf_mae,system_macro,side,0.613807,n_pairs=345,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key,6,647,category_class=An-Ln,direction_accuracy_abs_ge_0.3,system_macro,side,0.593305,n_pairs=280; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key+state_a+state_b,268,11965,category_class=Ln-Ln,logsf_mae,unit_macro,primary,0.67271,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key+state_a+state_b,242,11965,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.742275,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,row_pair,9121,11965,category_class=Ln-Ln,logsf_mae,pair_pooled,side,0.749128,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,row_pair,6166,11965,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.834252,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key,5,11965,category_class=Ln-Ln,logsf_mae,system_macro,side,0.657583,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key,5,11965,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,system_macro,side,0.717163,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key+state_a+state_b,5,38,category_class=other,logsf_mae,unit_macro,primary,1.23175,n_pairs=19,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key+state_a+state_b,5,38,category_class=other,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.833333,n_pairs=17; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,row_pair,19,38,category_class=other,logsf_mae,pair_pooled,side,1.23046,n_pairs=19,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,row_pair,17,38,category_class=other,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.852941,n_pairs=17; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key,1,38,category_class=other,logsf_mae,system_macro,side,1.23046,n_pairs=19,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,registered,extractant_system_key,1,38,category_class=other,direction_accuracy_abs_ge_0.3,system_macro,side,0.852941,n_pairs=17; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,exploratory,extractant_system_key+state_a+state_b,268,11965,all,logsf_mae,unit_macro,side,0.67271,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,exploratory,extractant_system_key+state_a+state_b,242,11965,all,direction_accuracy_abs_ge_0.3,unit_macro,side,0.742275,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,exploratory,row_pair,9121,11965,all,logsf_mae,pair_pooled,side,0.749128,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,exploratory,row_pair,6166,11965,all,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.834252,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,exploratory,extractant_system_key,5,11965,all,logsf_mae,system_macro,side,0.657583,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B4x
V5PAIR__primary,V5-PAIR,primary,selection,B4x,,deterministic,exploratory,extractant_system_key,5,11965,all,direction_accuracy_abs_ge_0.3,system_macro,side,0.717163,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B4x
V5PAIR__primary,V5-PAIR,primary,confirmation,B4x,,deterministic,registered,extractant_system_key+state_a+state_b,163,3500,all,logsf_mae,unit_macro,primary,0.623112,n_pairs=1968,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,confirmation,B4x,,deterministic,registered,extractant_system_key+state_a+state_b,140,3500,all,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.597606,n_pairs=842; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,confirmation,B4x,,deterministic,registered,row_pair,1968,3500,all,logsf_mae,pair_pooled,side,0.51914,n_pairs=1968,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,confirmation,B4x,,deterministic,registered,row_pair,842,3500,all,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.603919,n_pairs=842; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,confirmation,B4x,,deterministic,registered,extractant_system_key,13,3500,all,logsf_mae,system_macro,side,0.578831,n_pairs=1968,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,confirmation,B4x,,deterministic,registered,extractant_system_key,11,3500,all,direction_accuracy_abs_ge_0.3,system_macro,side,0.608462,n_pairs=842; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,confirmation,B4x,,deterministic,registered,extractant_system_key+state_a+state_b,12,250,category_class=An-An,logsf_mae,unit_macro,primary,1.00199,n_pairs=178,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,confirmation,B4x,,deterministic,registered,extractant_system_key+state_a+state_b,11,250,category_class=An-An,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.688375,n_pairs=129; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,confirmation,B4x,,deterministic,registered,row_pair,178,250,category_class=An-An,logsf_mae,pair_pooled,side,1.19809,n_pairs=178,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,confirmation,B4x,,deterministic,registered,row_pair,129,250,category_class=An-An,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.717054,n_pairs=129; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,confirmation,B4x,,deterministic,registered,extractant_system_key,6,250,category_class=An-An,logsf_mae,system_macro,side,0.897901,n_pairs=178,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,confirmation,B4x,,deterministic,registered,extractant_system_key,5,250,category_class=An-An,direction_accuracy_abs_ge_0.3,system_macro,side,0.577359,n_pairs=129; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,confirmation,B4x,,deterministic,registered,extractant_system_key+state_a+state_b,14,190,category_class=An-Ln,logsf_mae,unit_macro,primary,1.35521,n_pairs=112,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,confirmation,B4x,,deterministic,registered,extractant_system_key+state_a+state_b,13,190,category_class=An-Ln,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.571795,n_pairs=92; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,confirmation,B4x,,deterministic,registered,row_pair,112,190,category_class=An-Ln,logsf_mae,pair_pooled,side,0.953473,n_pairs=112,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,confirmation,B4x,,deterministic,registered,row_pair,92,190,category_class=An-Ln,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.570652,n_pairs=92; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
V5PAIR__primary,V5-PAIR,primary,confirmation,B4x,,deterministic,registered,extractant_system_key,5,190,category_class=An-Ln,logsf_mae,system_macro,side,0.692371,n_pairs=112,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B4x
