arm,half,seed,v1_outer_fold_unit,n_rows,mae,mse,rmse,mean_error,unit_reading,unit
B3l,selection,,,204,1.22313,2.30677,1.51881,-0.698385,exploratory: publication group (the as-run pre-seal V1 reading),pub_19783c039b
B3l,selection,,,54,1.02659,1.54784,1.24412,-0.658161,exploratory: publication group (the as-run pre-seal V1 reading),pub_1bd76c48d9
B3l,selection,,,24,1.63458,5.67078,2.38134,0.967468,exploratory: publication group (the as-run pre-seal V1 reading),pub_22a136e9b9
B3l,selection,,,141,2.39102,6.45593,2.54085,-2.35364,exploratory: publication group (the as-run pre-seal V1 reading),pub_2319535dff
B3l,selection,,,71,0.727583,1.50194,1.22554,0.218189,exploratory: publication group (the as-run pre-seal V1 reading),pub_2c76a46f18
B3l,selection,,,76,0.420319,0.606041,0.778486,0.143724,exploratory: publication group (the as-run pre-seal V1 reading),pub_2e9f2dbea9
B3l,selection,,,3,3.20069,10.3854,3.22263,-3.20069,exploratory: publication group (the as-run pre-seal V1 reading),pub_30a5286662
B3l,selection,,,532,1.26599,2.65697,1.63002,0.62172,exploratory: publication group (the as-run pre-seal V1 reading),pub_37086f6378
B3l,selection,,,13,0.988776,1.25408,1.11986,0.8174,exploratory: publication group (the as-run pre-seal V1 reading),pub_392f966ef2
B3l,selection,,,56,0.170889,0.0503636,0.224418,0.0391633,exploratory: publication group (the as-run pre-seal V1 reading),pub_3f3b6220e0
B3l,selection,,,14,0.778625,0.831548,0.911893,-0.442749,exploratory: publication group (the as-run pre-seal V1 reading),pub_401a06b4b7
B3l,selection,,,55,0.606414,0.615004,0.784222,0.0547683,exploratory: publication group (the as-run pre-seal V1 reading),pub_44555064e1
B3l,selection,,,152,0.513882,0.574436,0.757916,0.187704,exploratory: publication group (the as-run pre-seal V1 reading),pub_45b8fb22e7
B3l,selection,,,114,0.546561,0.569631,0.754739,0.229689,exploratory: publication group (the as-run pre-seal V1 reading),pub_4a1871d85d
B3l,selection,,,206,0.728407,1.47153,1.21307,0.424429,exploratory: publication group (the as-run pre-seal V1 reading),pub_4cba27f5f3
B3l,selection,,,13,0.916913,1.40856,1.18683,-0.0151671,exploratory: publication group (the as-run pre-seal V1 reading),pub_4fb6e0c041
B3l,selection,,,192,1.69869,4.4765,2.11577,-1.523,exploratory: publication group (the as-run pre-seal V1 reading),pub_5472c4b438
B3l,selection,,,3,1.99935,6.77292,2.60248,-1.99935,exploratory: publication group (the as-run pre-seal V1 reading),pub_57ce0f7961
B3l,selection,,,11,0.68808,0.687146,0.828943,-0.62774,exploratory: publication group (the as-run pre-seal V1 reading),pub_5df1eef2f5
B3l,selection,,,16,0.493415,0.437563,0.661485,-0.117671,exploratory: publication group (the as-run pre-seal V1 reading),pub_650a2d0d03
B3l,selection,,,1,0.823909,0.678826,0.823909,-0.823909,exploratory: publication group (the as-run pre-seal V1 reading),pub_65c4c3411e
B3l,selection,,,87,1.57905,4.00121,2.0003,-0.0993568,exploratory: publication group (the as-run pre-seal V1 reading),pub_6b0ea2ccc9
B3l,selection,,,2,0.261439,0.0844138,0.29054,0.126741,exploratory: publication group (the as-run pre-seal V1 reading),pub_6f71d61137
B3l,selection,,,11,2.26787,5.37514,2.31843,-2.26787,exploratory: publication group (the as-run pre-seal V1 reading),pub_723ceb6c2c
B3l,selection,,,26,2.05695,4.56282,2.13607,0.318211,exploratory: publication group (the as-run pre-seal V1 reading),pub_74428aeab2
B3l,selection,,,1,5.19576,26.9959,5.19576,5.19576,exploratory: publication group (the as-run pre-seal V1 reading),pub_792969545c
B3l,selection,,,16,1.76968,3.72495,1.93001,-1.74896,exploratory: publication group (the as-run pre-seal V1 reading),pub_84113c17ad
B3l,selection,,,120,1.30531,2.4809,1.57509,0.0686521,exploratory: publication group (the as-run pre-seal V1 reading),pub_8415538291
B3l,selection,,,3,1.6789,2.8623,1.69183,-1.6789,exploratory: publication group (the as-run pre-seal V1 reading),pub_886ede1e0e
B3l,selection,,,47,0.944456,1.47785,1.21567,0.86761,exploratory: publication group (the as-run pre-seal V1 reading),pub_8a081dc888
B3l,selection,,,63,0.394896,0.197408,0.444306,-0.332881,exploratory: publication group (the as-run pre-seal V1 reading),pub_8dafaf94bc
B3l,selection,,,27,0.515893,0.44408,0.666393,0.381667,exploratory: publication group (the as-run pre-seal V1 reading),pub_917a4583d4
B3l,selection,,,108,0.87835,1.31673,1.14749,0.302674,exploratory: publication group (the as-run pre-seal V1 reading),pub_92fd5bea1e
B3l,selection,,,12,0.83696,1.48376,1.2181,-0.458212,exploratory: publication group (the as-run pre-seal V1 reading),pub_9428119866
B3l,selection,,,21,0.813804,1.01431,1.00713,0.679148,exploratory: publication group (the as-run pre-seal V1 reading),pub_97510df3a0
B3l,selection,,,40,0.529734,0.783466,0.885136,-0.208736,exploratory: publication group (the as-run pre-seal V1 reading),pub_a470dfb784
B3l,selection,,,50,1.13572,2.15955,1.46954,0.327468,exploratory: publication group (the as-run pre-seal V1 reading),pub_a9266a9412
B3l,selection,,,133,1.43518,3.47565,1.86431,-0.145866,exploratory: publication group (the as-run pre-seal V1 reading),pub_ad5a7268e5
B3l,selection,,,14,0.684734,0.70367,0.83885,-0.638381,exploratory: publication group (the as-run pre-seal V1 reading),pub_af7a1cd919
B3l,selection,,,228,2.11546,5.68318,2.38394,2.07108,exploratory: publication group (the as-run pre-seal V1 reading),pub_b0b3296ec5
B3l,selection,,,35,1.10471,2.42333,1.5567,1.02884,exploratory: publication group (the as-run pre-seal V1 reading),pub_b155314682
B3l,selection,,,16,0.931179,2.97486,1.72478,0.739701,exploratory: publication group (the as-run pre-seal V1 reading),pub_b4273fb42a
B3l,selection,,,14,1.13155,1.54602,1.24339,-1.1137,exploratory: publication group (the as-run pre-seal V1 reading),pub_b8175dc3a1
B3l,selection,,,208,1.10721,1.83215,1.35357,-0.0624112,exploratory: publication group (the as-run pre-seal V1 reading),pub_b92b9c1ebe
B3l,selection,,,14,0.275621,0.163241,0.404031,0.0340051,exploratory: publication group (the as-run pre-seal V1 reading),pub_c07b8473b8
B3l,selection,,,4,2.16576,6.81428,2.61042,-2.01295,exploratory: publication group (the as-run pre-seal V1 reading),pub_c649e663f3
B3l,selection,,,31,0.313356,0.171301,0.413885,-0.0796684,exploratory: publication group (the as-run pre-seal V1 reading),pub_c929bc0daa
B3l,selection,,,94,0.433973,0.797099,0.892804,0.176793,exploratory: publication group (the as-run pre-seal V1 reading),pub_cdc2243314
B3l,selection,,,15,0.816334,1.30992,1.14452,-0.0843299,exploratory: publication group (the as-run pre-seal V1 reading),pub_d3c970567f
B3l,selection,,,3,2.91255,8.87822,2.97963,-2.91255,exploratory: publication group (the as-run pre-seal V1 reading),pub_dc1c90a4de
B3l,selection,,,1096,1.88306,5.64745,2.37644,-0.0252229,exploratory: publication group (the as-run pre-seal V1 reading),pub_e287124c22
B3l,selection,,,36,1.27255,3.60883,1.89969,-0.786686,exploratory: publication group (the as-run pre-seal V1 reading),pub_f5d1922154
B3l,selection,,,5,1.63695,2.75269,1.65912,1.63695,exploratory: publication group (the as-run pre-seal V1 reading),pub_f6d85bdb79
B3l,selection,,,3,1.1991,1.99337,1.41187,-1.1991,exploratory: publication group (the as-run pre-seal V1 reading),pub_f926473989
B3l,confirmation,,pub_007f4c9de0,35,0.402593,0.265408,0.515178,-0.251004,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_04794d6d09,642,1.31334,3.08221,1.75562,0.500617,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_0c3788daa5,33,0.368232,0.241602,0.49153,-0.224917,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_0fd6ab4e40,29,0.608271,0.492101,0.701499,0.575366,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_10aec04d23,67,0.437607,0.390339,0.624772,-0.116229,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_1605e436d7,154,1.59799,3.34818,1.8298,-1.3311,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_1927dff570,20,1.48224,3.24968,1.80269,0.0736626,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_1b7737c507,261,0.737433,1.16318,1.07851,-0.178293,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_1c1b558856,72,1.73874,4.42554,2.1037,-1.66846,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_1d18e32c4e,101,1.0904,1.80409,1.34316,0.375844,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_1e6fec5c25,22,0.893174,1.29941,1.13992,0.695232,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_23f10a0918,269,1.23733,2.01909,1.42095,-0.88178,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_3e0f6bb1b5,28,1.33022,2.16075,1.46995,-1.19333,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_40c355ae86,24,1.30858,3.01564,1.73656,0.476173,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_457a2adba4,28,0.399043,0.244949,0.494923,-0.0656863,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_4f42448406,81,0.831576,1.19124,1.09144,0.174037,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_515c63b970,90,1.63136,2.93827,1.71414,-1.63136,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_51c0693f9c,116,1.31383,2.90803,1.7053,1.06405,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_51ddfefa0c,96,1.65701,7.71038,2.77676,1.38046,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_56338b6e47,192,3.24169,12.6766,3.56042,3.01227,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_58ab6ca575,55,0.429952,0.336785,0.580332,0.314237,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_5a68dc5665,874,1.3955,3.18938,1.78588,0.264698,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_63013e43b6,48,1.09623,1.79647,1.34032,0.594499,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_691fc07992,75,2.22082,6.63429,2.57571,-2.20669,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_6a0ef8528c,164,1.9918,4.60307,2.14548,1.9918,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_86cd2c5ec0,36,1.20036,2.89755,1.70222,0.322725,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_9a95bb9836,110,0.823127,1.8257,1.35118,0.195189,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_a49146c8fd,51,1.08259,1.9451,1.39467,0.130271,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_a671b3a07d,140,0.860416,1.52093,1.23326,-0.386232,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_aed382b25f,36,0.953678,1.65761,1.28748,-0.561431,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_b048b54fa9,93,0.543611,0.734738,0.857168,0.149619,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_b62729e38f,53,0.829791,1.29651,1.13864,-0.467772,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_b9dfc468cd,136,1.44832,2.94389,1.71578,0.879797,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_bdb1564c49,134,0.948394,1.26673,1.12549,-0.742439,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_bef16e560c,48,0.946564,2.10821,1.45197,0.712285,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_c8195b4ca7,216,1.14446,1.8899,1.37474,-0.766758,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_ca616a18dd,28,0.541223,0.387096,0.62217,-0.523004,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_ca7dd9b99d,303,0.781094,1.06231,1.03068,0.261649,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_cd72e4a7bb,135,1.01949,1.60792,1.26804,-0.216604,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_d59c40b453,37,0.808616,1.28631,1.13415,-0.380887,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_dfa96a5118,42,0.523856,0.557356,0.746563,0.223653,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_e4bbba9576,89,0.895704,1.74848,1.3223,-0.262643,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_e4dd361427,10,1.48044,3.4842,1.8666,0.185037,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,pub_e9799b75f3,56,0.304526,0.262964,0.5128,-0.208309,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3l,confirmation,,,35,0.402593,0.265408,0.515178,-0.251004,exploratory: publication group (the as-run pre-seal V1 reading),pub_007f4c9de0
B3l,confirmation,,,642,1.31334,3.08221,1.75562,0.500617,exploratory: publication group (the as-run pre-seal V1 reading),pub_04794d6d09
B3l,confirmation,,,33,0.368232,0.241602,0.49153,-0.224917,exploratory: publication group (the as-run pre-seal V1 reading),pub_0c3788daa5
B3l,confirmation,,,29,0.608271,0.492101,0.701499,0.575366,exploratory: publication group (the as-run pre-seal V1 reading),pub_0fd6ab4e40
